"cnty_fips","display_name","Value","theme_range"
22031,"""De Soto, (LA)""",0.8,"0.4 - 0.8 (531)"
48001,"""Anderson, (TX)""",0.3,"0.2 - 0.3 (767)"
48005,"""Angelina, (TX)""",0.1,"0.1 - 0.1 (535)"
48007,"""Aransas, (TX)""",0.1,"0.1 - 0.1 (535)"
48013,"""Atascosa, (TX)""",0.1,"0.1 - 0.1 (535)"
48015,"""Austin, (TX)""",0.1,"0.1 - 0.1 (535)"
48019,"""Bandera, (TX)""",0.3,"0.2 - 0.3 (767)"
48021,"""Bastrop, (TX)""",0.2,"0.2 - 0.3 (767)"
48025,"""Bee, (TX)""",0.4,"0.4 - 0.8 (531)"
48027,"""Bell, (TX)""",0.2,"0.2 - 0.3 (767)"
48029,"""Bexar, (TX)""",0.1,"0.1 - 0.1 (535)"
48031,"""Blanco, (TX)""",0.1,"0.1 - 0.1 (535)"
48035,"""Bosque, (TX)""",0.3,"0.2 - 0.3 (767)"
48039,"""Brazoria, (TX)""",0.3,"0.2 - 0.3 (767)"
48041,"""Brazos, (TX)""",0.1,"0.1 - 0.1 (535)"
48043,"""Brewster, (TX)""",1.8,"0.9 - 91.9 (634)"
48047,"""Brooks, (TX)""",0,"0.0 - 0.0 (753)"
48049,"""Brown, (TX)""",0.2,"0.2 - 0.3 (767)"
48051,"""Burleson, (TX)""",0.3,"0.2 - 0.3 (767)"
48053,"""Burnet, (TX)""",0.3,"0.2 - 0.3 (767)"
48055,"""Caldwell, (TX)""",0.4,"0.4 - 0.8 (531)"
48057,"""Calhoun, (TX)""",0,"0.0 - 0.0 (753)"
48061,"""Cameron, (TX)""",0.1,"0.1 - 0.1 (535)"
48071,"""Chambers, (TX)""",0.1,"0.1 - 0.1 (535)"
48073,"""Cherokee, (TX)""",0.5,"0.4 - 0.8 (531)"
48081,"""Coke, (TX)""",0.6,"0.4 - 0.8 (531)"
48083,"""Coleman, (TX)""",0.5,"0.4 - 0.8 (531)"
48089,"""Colorado, (TX)""",0,"0.0 - 0.0 (753)"
48091,"""Comal, (TX)""",0,"0.0 - 0.0 (753)"
48093,"""Comanche, (TX)""",0.6,"0.4 - 0.8 (531)"
48095,"""Concho, (TX)""",0.3,"0.2 - 0.3 (767)"
48099,"""Coryell, (TX)""",0.6,"0.4 - 0.8 (531)"
48103,"""Crane, (TX)""",0.2,"0.2 - 0.3 (767)"
48105,"""Crockett, (TX)""",0,"0.0 - 0.0 (753)"
48109,"""Culberson, (TX)""",0,"0.0 - 0.0 (753)"
48123,"""DeWitt, (TX)""",0,"0.0 - 0.0 (753)"
48127,"""Dimmit, (TX)""",0,"0.0 - 0.0 (753)"
48131,"""Duval, (TX)""",0,"0.0 - 0.0 (753)"
48135,"""Ector, (TX)""",0.1,"0.1 - 0.1 (535)"
48137,"""Edwards, (TX)""",0,"0.0 - 0.0 (753)"
48141,"""El Paso, (TX)""",0.2,"0.2 - 0.3 (767)"
48145,"""Falls, (TX)""",0.3,"0.2 - 0.3 (767)"
48149,"""Fayette, (TX)""",0,"0.0 - 0.0 (753)"
48157,"""Fort Bend, (TX)""",0.2,"0.2 - 0.3 (767)"
48161,"""Freestone, (TX)""",0.4,"0.4 - 0.8 (531)"
48163,"""Frio, (TX)""",0,"0.0 - 0.0 (753)"
48167,"""Galveston, (TX)""",0.2,"0.2 - 0.3 (767)"
48171,"""Gillespie, (TX)""",0.3,"0.2 - 0.3 (767)"
48173,"""Glasscock, (TX)""",0,"0.0 - 0.0 (753)"
48175,"""Goliad, (TX)""",0,"0.0 - 0.0 (753)"
48177,"""Gonzales, (TX)""",0.1,"0.1 - 0.1 (535)"
48185,"""Grimes, (TX)""",0.2,"0.2 - 0.3 (767)"
48187,"""Guadalupe, (TX)""",0.1,"0.1 - 0.1 (535)"
48193,"""Hamilton, (TX)""",1.4,"0.9 - 91.9 (634)"
48199,"""Hardin, (TX)""",0.2,"0.2 - 0.3 (767)"
48201,"""Harris, (TX)""",0.1,"0.1 - 0.1 (535)"
48209,"""Hays, (TX)""",0.2,"0.2 - 0.3 (767)"
48215,"""Hidalgo, (TX)""",0,"0.0 - 0.0 (753)"
48217,"""Hill, (TX)""",0.3,"0.2 - 0.3 (767)"
48225,"""Houston, (TX)""",0.2,"0.2 - 0.3 (767)"
48229,"""Hudspeth, (TX)""",0,"0.0 - 0.0 (753)"
48235,"""Irion, (TX)""",0,"0.0 - 0.0 (753)"
48239,"""Jackson, (TX)""",0,"0.0 - 0.0 (753)"
48241,"""Jasper, (TX)""",0.1,"0.1 - 0.1 (535)"
48243,"""Jeff Davis, (TX)""",0,"0.0 - 0.0 (753)"
48245,"""Jefferson, (TX)""",0.2,"0.2 - 0.3 (767)"
48247,"""Jim Hogg, (TX)""",0,"0.0 - 0.0 (753)"
48249,"""Jim Wells, (TX)""",0.2,"0.2 - 0.3 (767)"
48255,"""Karnes, (TX)""",0.1,"0.1 - 0.1 (535)"
48259,"""Kendall, (TX)""",0.1,"0.1 - 0.1 (535)"
48261,"""Kenedy, (TX)""",0,"0.0 - 0.0 (753)"
48265,"""Kerr, (TX)""",0.2,"0.2 - 0.3 (767)"
48267,"""Kimble, (TX)""",0,"0.0 - 0.0 (753)"
48271,"""Kinney, (TX)""",0,"0.0 - 0.0 (753)"
48273,"""Kleberg, (TX)""",0,"0.0 - 0.0 (753)"
48281,"""Lampasas, (TX)""",0.3,"0.2 - 0.3 (767)"
48283,"""La Salle, (TX)""",0,"0.0 - 0.0 (753)"
48285,"""Lavaca, (TX)""",0,"0.0 - 0.0 (753)"
48287,"""Lee, (TX)""",0,"0.0 - 0.0 (753)"
48289,"""Leon, (TX)""",0.5,"0.4 - 0.8 (531)"
48291,"""Liberty, (TX)""",0.4,"0.4 - 0.8 (531)"
48293,"""Limestone, (TX)""",0.4,"0.4 - 0.8 (531)"
48297,"""Live Oak, (TX)""",0,"0.0 - 0.0 (753)"
48299,"""Llano, (TX)""",0.5,"0.4 - 0.8 (531)"
48301,"""Loving, (TX)""",3,"0.9 - 91.9 (634)"
48307,"""McCulloch, (TX)""",0,"0.0 - 0.0 (753)"
48309,"""McLennan, (TX)""",0.1,"0.1 - 0.1 (535)"
48311,"""McMullen, (TX)""",1.1,"0.9 - 91.9 (634)"
48313,"""Madison, (TX)""",0.1,"0.1 - 0.1 (535)"
48319,"""Mason, (TX)""",0,"0.0 - 0.0 (753)"
48321,"""Matagorda, (TX)""",0.2,"0.2 - 0.3 (767)"
48323,"""Maverick, (TX)""",1.1,"0.9 - 91.9 (634)"
48325,"""Medina, (TX)""",0.1,"0.1 - 0.1 (535)"
48327,"""Menard, (TX)""",0.1,"0.1 - 0.1 (535)"
48329,"""Midland, (TX)""",0.3,"0.2 - 0.3 (767)"
48331,"""Milam, (TX)""",0.2,"0.2 - 0.3 (767)"
48333,"""Mills, (TX)""",0.1,"0.1 - 0.1 (535)"
48339,"""Montgomery, (TX)""",0.1,"0.1 - 0.1 (535)"
48347,"""Nacogdoches, (TX)""",0.4,"0.4 - 0.8 (531)"
48349,"""Navarro, (TX)""",0.2,"0.2 - 0.3 (767)"
48351,"""Newton, (TX)""",0.3,"0.2 - 0.3 (767)"
48355,"""Nueces, (TX)""",0.2,"0.2 - 0.3 (767)"
48361,"""Orange, (TX)""",0.2,"0.2 - 0.3 (767)"
48371,"""Pecos, (TX)""",1,"0.9 - 91.9 (634)"
